"","student_id","course_id","completion_date"
"2662",62892,"SOC-209",2019-08-11
"2663",55554,"ALS-369",2019-08-11
"2664",70941,"PHIL-330",2019-08-09
"2665",80975,"WRI-101",2019-08-09
"2666",43534,"ADPR-371",2019-08-08
"2667",18094,"LAWU-510",2019-08-08
"2668",78120,"CJU-333",2019-08-08
"2669",39193,"ADI-01",2019-08-08
"2670",97258,"CMPSC-F265",2019-08-08
"2671",76350,"ENG-170",2019-08-08
"2672",63194,"POLS-H521",2019-08-07
"2673",19293,"PHIL-261",2019-08-07
"2674",48621,"CJN-356",2019-08-07
"2675",30500,"POLS-225",2019-08-07
"2676",24856,"ADG-S214",2019-08-07
"2677",89727,"CMPSC-510",2019-08-06
"2678",71984,"ADPR-H506",2019-08-06
"2679",21343,"ASL-101",2019-08-06
"2680",81536,"BIO-L203",2019-08-06
"2681",62892,"LAWU-H510",2019-08-06
"2682",29940,"EDUC-205",2019-08-05
"2683",38539,"BIO-474",2019-08-05
"2684",42753,"HST-362",2019-08-05
"2685",51979,"ADI-254",2019-08-05
"2686",97400,"CHEM-L314",2019-08-04
"2687",64635,"PHIL-403",2019-08-04
"2688",47461,"SCI-109",2019-08-04
"2689",47461,"SOC-273",2019-08-04
"2690",86790,"POLS-509",2019-08-04
"2691",71984,"POLS-533",2019-08-03
"2692",44209,"ADI-S202",2019-08-03
"2693",28022,"UES-323",2019-08-03
"2694",43534,"SCI-410",2019-08-02
"2695",97258,"CJN-361",2019-08-02
"2696",46282,"SPAN-365",2019-08-02
"2697",11793,"CMPSC-F375",2019-08-02
"2698",97071,"ADF-S171",2019-08-01
"2699",97400,"CJU-338",2019-08-01
"2700",29150,"SPAN-I295",2019-08-01
"2701",19989,"LAWU-410",2019-08-01
"2702",80975,"HST-H510",2019-08-01
"2703",41474,"CI-153",2019-07-31
"2704",25648,"PHIL-210",2019-07-31
"2705",68226,"UES-115",2019-07-31
"2706",86716,"UES-500",2019-07-30
"2707",76379,"WRI-100T",2019-07-30
"2708",81971,"MUH-212",2019-07-29
"2709",63194,"THETR-102",2019-07-29
"2710",51152,"CAS-555",2019-07-29
"2711",51979,"CJN-466",2019-07-29
"2712",95820,"UES-505",2019-07-29
"2713",49245,"ADI-S215",2019-07-29
"2714",46451,"SOC-228",2019-07-29
"2715",44859,"UES-325",2019-07-28
"2716",80093,"RAD-206",2019-07-28
"2717",71409,"PSYCH-243",2019-07-28
"2718",71608,"BLKST-226",2019-07-28
"2719",68934,"ADPR-101",2019-07-28
"2720",39193,"CI-H102",2019-07-28
"2721",30359,"THETR-377",2019-07-28
"2722",69769,"CI-115",2019-07-27
"2723",42355,"ARH-102",2019-07-27
"2724",12893,"CI-181",2019-07-27
"2725",71608,"ARH-303",2019-07-27
"2726",25648,"POLS-542",2019-07-27
"2727",18094,"POLS-H225",2019-07-26
"2728",61414,"CJN-315",2019-07-26
"2729",76946,"CMPSC-200",2019-07-26
"2730",27576,"GER-101",2019-07-26
"2731",62892,"UES-301",2019-07-26
"2732",11793,"PHYS-H555",2019-07-26
"2733",50335,"RAD-L303",2019-07-25
"2734",30359,"ENG-317",2019-07-25
"2735",99722,"BIO-359",2019-07-25
"2736",63888,"ALS-390",2019-07-24
"2737",81536,"POLS-389",2019-07-24
"2738",63416,"ADI-S201",2019-07-24
"2739",28022,"ENG-429",2019-07-24
"2740",17872,"PSYCH-314",2019-07-24
"2741",68226,"SOC-344",2019-07-24
"2742",68934,"SPAN-H510",2019-07-23
"2743",82746,"PSYCH-324",2019-07-23
"2744",91764,"ADI-306",2019-07-23
"2745",23069,"SF-194",2019-07-23
"2746",74850,"ALS-378",2019-07-22
"2747",86716,"ADPR-285",2019-07-22
"2748",19989,"STATS-240",2019-07-22
"2749",71587,"POLS-323",2019-07-22
"2750",64968,"CAS-L281",2019-07-22
"2751",92039,"CJN-3455",2019-07-21
"2752",46451,"CHEM-211",2019-07-21
"2753",31500,"CI-133",2019-07-20
"2754",15345,"WRI-100",2019-07-20
"2755",26942,"PHYS-152",2019-07-20
"2756",91764,"CJN-480",2019-07-20
"2757",46282,"BIO-L474",2019-07-20
"2758",64968,"ADFA-S271",2019-07-20
"2759",67539,"POLS-542",2019-07-19
"2760",99352,"CJN-216",2019-07-19
"2761",22991,"BIO-L204",2019-07-19
"2762",53188,"PHIL-H250",2019-07-18
"2763",65564,"UES-270",2019-07-18
"2764",19989,"ENG-301",2019-07-18
"2765",32229,"RAD-301",2019-07-18
"2766",99647,"PHIL-330",2019-07-18
"2767",89727,"ADPR-247",2019-07-17
"2768",12893,"LAWU-345",2019-07-17
"2769",53188,"BIO-262",2019-07-17
"2770",71608,"ADPR-389",2019-07-17
"2771",98788,"GVT-180",2019-07-17
"2772",14562,"ENG-161",2019-07-17
"2773",95820,"HST-484",2019-07-17
"2774",62964,"CJN-292",2019-07-16
"2775",62964,"ADPR-229",2019-07-16
"2776",71409,"CJU-331",2019-07-16
"2777",78120,"EC-421",2019-07-16
"2778",62892,"HST-236",2019-07-16
"2779",37809,"CJN-114",2019-07-15
"2780",91204,"HST-426",2019-07-15
"2781",55554,"EC-102",2019-07-15
"2782",80093,"ENG-H525",2019-07-13
"2783",82746,"MATH-104",2019-07-13
"2784",56094,"POLS-391",2019-07-13
"2785",65617,"HST-335",2019-07-13
"2786",14192,"POLS-439",2019-07-12
"2787",40058,"POLS-438",2019-07-12
"2788",91764,"WGS-230",2019-07-12
"2789",79067,"ADI-223",2019-07-11
"2790",69604,"CAS-H510",2019-07-11
"2791",71587,"ADPR-435",2019-07-11
"2792",54720,"ARH-309",2019-07-11
"2793",30500,"ADPR-422",2019-07-11
"2794",64917,"SOC-484",2019-07-11
"2795",78230,"PSYCH-241",2019-07-10
"2796",86716,"HST-381",2019-07-10
"2797",41038,"ADF-S172",2019-07-10
"2798",87271,"BIO-L285",2019-07-10
"2799",89111,"CMPSC-H510",2019-07-10
"2800",89727,"ENG-440",2019-07-09
"2801",29746,"POLS-467",2019-07-09
"2802",76413,"CI-H149",2019-07-09
"2803",62964,"POLS-527",2019-07-08
"2804",43534,"ADF-S166",2019-07-08
"2805",21343,"BIO-501",2019-07-08
"2806",53188,"UES-109",2019-07-08
"2807",30038,"ADPR-177",2019-07-08
"2808",19293,"CI-102",2019-07-08
"2809",23069,"ENG-124",2019-07-08
"2810",87753,"BLC-AIM",2019-07-08
"2811",97400,"PSYCH-H311",2019-07-07
"2812",19721,"BIO-H511",2019-07-07
"2813",71587,"PHIL-115",2019-07-07
"2814",90389,"POLS-223",2019-07-07
"2815",38768,"CHEM-L331",2019-07-07
"2816",45739,"SCI-H171",2019-07-07
"2817",30500,"CJN-353",2019-07-07
"2818",76413,"ENG-218",2019-07-06
"2819",49245,"RAD-323",2019-07-06
"2820",86790,"ENG-410",2019-07-05
"2821",76413,"CMPSC-H510",2019-07-05
"2822",64635,"ADI-390",2019-07-04
"2823",47461,"SCI-L103",2019-07-04
"2824",87225,"UES-L121",2019-07-04
"2825",80975,"CHEM-H510",2019-07-04
"2826",30359,"MUH-212",2019-07-03
"2827",55554,"HST-522",2019-07-03
"2828",55554,"FR-101",2019-07-03
"2829",64795,"ARH-290",2019-07-01
"2830",39025,"ENG-H155",2019-07-01
"2831",27820,"CI-169",2019-07-01
"2832",77051,"CJN-375",2019-07-01
"2833",51979,"CJU-275",2019-07-01
"2834",62892,"KOR-101",2019-07-01
"2835",29185,"EC-450",2019-06-30
"2836",89727,"UES-L255",2019-06-30
"2837",97400,"POLS-201",2019-06-30
"2838",29940,"ADFA-HS372",2019-06-30
"2839",48621,"CAS-510",2019-06-30
"2840",87225,"BIO-204",2019-06-30
"2841",64917,"HST-239",2019-06-30
"2842",97071,"CJN-2355",2019-06-29
"2843",13444,"ENG-347",2019-06-29
"2844",29185,"EC-141",2019-06-28
"2845",16218,"BIO-H409",2019-06-28
"2846",24459,"STATS-250",2019-06-28
"2847",39025,"CHEM-L111",2019-06-28
"2848",78230,"CHEM-L355",2019-06-28
"2849",36716,"ADG-HS345",2019-06-28
"2850",81957,"HST-357",2019-06-28
"2851",96234,"SPAN-305",2019-06-28
"2852",23069,"POLS-509",2019-06-28
"2853",80243,"EC-151",2019-06-28
"2854",78230,"POLS-225",2019-06-27
"2855",68226,"CJN-292",2019-06-27
"2856",80051,"EDUC-408",2019-06-26
"2857",62964,"CJU-331",2019-06-25
"2858",62892,"CJN-281",2019-06-25
"2859",14192,"ADPR-217",2019-06-24
"2860",55554,"CJN-375",2019-06-24
"2861",25648,"PHIL-403",2019-06-23
"2862",96234,"PHIL-265",2019-06-23
"2863",65617,"UES-H510",2019-06-23
"2864",89498,"PHIL-H316",2019-06-23
"2865",68226,"MATH-123",2019-06-23
"2866",61535,"NEUR-101",2019-06-22
"2867",81900,"SOC-258",2019-06-22
"2868",39193,"MATH-166",2019-06-22
"2869",76350,"BIO-360",2019-06-22
"2870",71984,"WGS-315",2019-06-21
"2871",97400,"CI-H112",2019-06-21
"2872",91204,"CI-116",2019-06-21
"2873",18094,"ENG-291",2019-06-19
"2874",78230,"ARH-203",2019-06-19
"2875",40058,"ENG-135",2019-06-19
"2876",65564,"PHIL-115",2019-06-19
"2877",47886,"POLS-524",2019-06-19
"2878",15738,"PSYCH-334",2019-06-19
"2879",41932,"SCI-165",2019-06-19
"2880",46346,"CJN-353",2019-06-19
"2881",97071,"POLS-277",2019-06-18
"2882",18094,"PSYCH-H510",2019-06-18
"2883",46163,"ADPR-359",2019-06-18
"2884",41932,"RAD-L315",2019-06-18
"2885",29940,"POLS-534",2019-06-17
"2886",30957,"THETR-375",2019-06-17
"2887",79067,"PHYS-112",2019-06-17
"2888",57282,"POLS-534",2019-06-16
"2889",74850,"ADPR-239",2019-06-16
"2890",97013,"HST-375",2019-06-16
"2891",23069,"MATH-104",2019-06-16
"2892",60738,"PHIL-514",2019-06-16
"2893",92039,"CMPSC-F131",2019-06-16
"2894",24459,"THETR-508",2019-06-14
"2895",70941,"CHEM-H112",2019-06-14
"2896",26942,"POLS-H361",2019-06-14
"2897",56094,"MATH-512",2019-06-14
"2898",91764,"PHIL-H414",2019-06-14
"2899",93877,"LAWU-530",2019-06-14
"2900",23069,"ENG-490",2019-06-14
"2901",49245,"POLS-311",2019-06-14
"2902",89727,"ADG-S214",2019-06-13
"2903",19293,"CMPSC-F363",2019-06-13
"2904",91204,"CI-187",2019-06-13
"2905",16460,"CJN-480",2019-06-13
"2906",97071,"HST-522",2019-06-12
"2907",82746,"BIO-L114",2019-06-12
"2908",80975,"SOC-390",2019-06-12
"2909",30500,"CJN-381",2019-06-12
"2910",15345,"ENG-324",2019-06-11
"2911",93877,"ADG-510",2019-06-11
"2912",28206,"BIO-L304",2019-06-11
"2913",92039,"LAWU-101",2019-06-11
"2914",56070,"SCI-251",2019-06-10
"2915",16442,"EDUC-317",2019-06-10
"2916",89727,"CHEM-H510",2019-06-09
"2917",89727,"HST-103",2019-06-08
"2918",31500,"CI-189",2019-06-08
"2919",54544,"BIO-204",2019-06-08
"2920",23069,"ADFA-S362",2019-06-08
"2921",99722,"CAS-102",2019-06-08
"2922",30038,"POLS-H309",2019-06-07
"2923",91764,"SOC-327",2019-06-07
"2924",90389,"POLS-H534",2019-06-07
"2925",90841,"CAS-261",2019-06-07
"2926",29940,"WGS-315",2019-06-06
"2927",63888,"PHIL-212",2019-06-06
"2928",35855,"CHEM-LV211",2019-06-06
"2929",99722,"HST-228",2019-06-06
"2930",62892,"PHYS-461",2019-06-06
"2931",89727,"BIO-LH114",2019-06-05
"2932",76413,"CAS-263",2019-06-05
"2933",68226,"CMPSC-F363",2019-06-05
"2934",49245,"POLS-H225",2019-06-05
"2935",29150,"ENG-212",2019-06-04
"2936",57282,"ADG-S334",2019-06-04
"2937",32229,"RAD-L301",2019-06-04
"2938",92039,"POLS-538",2019-06-04
"2939",25648,"ADF-S166",2019-06-03
"2940",27820,"CHEM-H429",2019-06-03
"2941",41474,"HST-375",2019-06-02
"2942",70941,"POLS-523",2019-06-02
"2943",44209,"CMPSC-F355",2019-06-02
"2944",40058,"EDUC-317",2019-06-02
"2945",99352,"HST-278",2019-06-02
"2946",29185,"ADPR-H506",2019-06-01
"2947",89727,"UES-L108",2019-06-01
"2948",80093,"ADPR-285",2019-06-01
"2949",64795,"HST-292",2019-06-01
"2950",86994,"ADG-S213",2019-06-01
"2951",81536,"PSYCH-321",2019-06-01
"2952",97400,"BIO-201",2019-05-31
"2953",78230,"PHIL-267",2019-05-31
"2954",30957,"LAWU-345",2019-05-31
"2955",30135,"SCI-251",2019-05-30
"2956",78230,"CHEM-L453",2019-05-30
"2957",68934,"PHIL-414",2019-05-30
"2958",80243,"CJN-505",2019-05-30
"2959",41932,"RAD-L304",2019-05-30
"2960",92039,"HST-369",2019-05-30
"2961",49245,"PHIL-H510",2019-05-30
"2962",71984,"ART-S209",2019-05-29
"2963",97400,"CI-H185",2019-05-29
"2964",42753,"MATH-275",2019-05-29
"2965",42812,"ADF-S171",2019-05-29
"2966",65617,"ENG-H154",2019-05-29
"2967",32664,"ADPR-247",2019-05-29
"2968",30500,"CJN-L2080",2019-05-29
"2969",95820,"THETR-503",2019-05-29
"2970",89727,"ADF-S101",2019-05-28
"2971",39025,"PSYCH-H510",2019-05-28
"2972",71409,"THETR-481",2019-05-28
"2973",16442,"ADG-HS510",2019-05-28
"2974",54720,"CAS-H555",2019-05-28
"2975",76350,"CJN-270",2019-05-28
"2976",41474,"POLS-505",2019-05-27
"2977",81971,"PSYCH-350",2019-05-27
"2978",83910,"POLS-309",2019-05-27
"2979",19721,"CMPSC-201",2019-05-27
"2980",46451,"HST-H296",2019-05-27
"2981",18343,"HST-236",2019-05-26
"2982",48621,"ADF-S102",2019-05-26
"2983",78120,"CAS-L262",2019-05-26
"2984",38657,"POLS-H309",2019-05-26
"2985",39193,"UES-109",2019-05-26
"2986",17872,"ENG-370",2019-05-26
"2987",24856,"PHIL-423",2019-05-26
"2988",64968,"SCI-251",2019-05-26
"2989",43534,"PHYS-477",2019-05-25
"2990",40058,"CHEM-H510",2019-05-25
"2991",19293,"THETR-202",2019-05-25
"2992",55554,"CAS-H101",2019-05-25
"2993",66713,"HST-357",2019-05-24
"2994",63194,"CMPSC-H555",2019-05-24
"2995",76033,"POLS-010",2019-05-24
"2996",51152,"RAD-L315",2019-05-24
"2997",89498,"ALS-266",2019-05-24
"2998",30135,"LAWU-270",2019-05-23
"2999",81971,"ARH-H555",2019-05-23
"3000",30038,"SCI-L360",2019-05-23
"3001",91764,"CI-169",2019-05-22
"3002",16442,"POLS-463",2019-05-22
"3003",68226,"POLS-H523",2019-05-22
"3004",55554,"POLS-347",2019-05-22
"3005",30135,"ADPR-285",2019-05-21
"3006",70941,"ENG-490",2019-05-20
"3007",30038,"CHEM-H428",2019-05-20
"3008",90389,"POLS-H527",2019-05-20
"3009",89727,"SOC-214",2019-05-19
"3010",56070,"RAD-301",2019-05-19
"3011",61535,"BIO-233",2019-05-19
"3012",68934,"CJN-361",2019-05-19
"3013",46163,"WRI-H102",2019-05-19
"3014",86790,"ADPR-2277",2019-05-19
"3015",11793,"PHIL-330",2019-05-19
"3016",46451,"LAWU-471",2019-05-19
"3017",97400,"ALS-383",2019-05-18
"3018",44209,"MATH-512",2019-05-18
"3019",93198,"SPAN-340",2019-05-18
"3020",99352,"CJN-3455",2019-05-18
"3021",32664,"CAS-403",2019-05-18
"3022",30135,"SOC-228",2019-05-16
"3023",64795,"EC-261",2019-05-16
"3024",39025,"BIO-201",2019-05-16
"3025",76510,"CJU-304",2019-05-16
"3026",42812,"ENG-429",2019-05-16
"3027",44209,"BIO-273",2019-05-15
"3028",61414,"PSYCH-H311",2019-05-14
"3029",76379,"CI-171",2019-05-14
"3030",41429,"HST-510",2019-05-14
"3031",28206,"ENG-377",2019-05-14
"3032",74850,"PHIL-250",2019-05-13
"3033",80051,"AS-H555",2019-05-13
"3034",32948,"ADG-S202",2019-05-13
"3035",31500,"BIO-216",2019-05-13
"3036",17589,"ENG-H170",2019-05-13
"3037",10153,"ENG-130",2019-05-12
"3038",70941,"ALS-384",2019-05-12
"3039",35855,"UES-301",2019-05-12
"3040",80051,"ADPR-363",2019-05-12
"3041",30038,"PHIL-314",2019-05-12
"3042",76033,"WGS-325",2019-05-12
"3043",46163,"UES-226",2019-05-12
"3044",91764,"THETR-488",2019-05-12
"3045",14562,"HST-382",2019-05-12
"3046",17872,"ADPR-347",2019-05-12
"3047",80243,"CJN-400",2019-05-12
"3048",56089,"CJN-505",2019-05-12
"3049",74114,"BIO-240",2019-05-12
"3050",68226,"PHYS-L151",2019-05-12
"3051",29150,"ENG-514",2019-05-11
"3052",35855,"POLS-278",2019-05-11
"3053",36716,"EC-261",2019-05-11
"3054",98788,"POLS-510",2019-05-11
"3055",19293,"ADPR-361",2019-05-11
"3056",27820,"BIO-LH111",2019-05-11
"3057",90389,"SOC-H555",2019-05-11
"3058",75918,"EDUC-317",2019-05-10
"3059",29185,"BIO-H204",2019-05-09
"3060",89727,"CI-116",2019-05-09
"3061",76413,"CHEM-L112",2019-05-09
"3062",92039,"WGS-211",2019-05-09
"3063",42753,"CJN-352",2019-05-08
"3064",86994,"ALS-390",2019-05-07
"3065",18094,"PSYCH-219",2019-05-07
"3066",54544,"POLS-H510",2019-05-07
"3067",95820,"MUH-102",2019-05-07
"3068",89727,"EC-312",2019-05-06
"3069",40058,"UES-L108",2019-05-06
"3070",71608,"CJU-232",2019-05-06
"3071",90389,"ADFA-S345",2019-05-06
"3072",69769,"EDUC-316",2019-05-05
"3073",50335,"HST-200",2019-05-05
"3074",65247,"SOC-276",2019-05-05
"3075",41038,"SCI-L360",2019-05-04
"3076",82746,"BLKST-226",2019-05-04
"3077",19989,"MATH-255",2019-05-04
"3078",76413,"ADPR-383",2019-05-04
"3079",22991,"HST-228",2019-05-04
"3080",89498,"PSYCH-H555",2019-05-04
"3081",92039,"CI-163",2019-05-04
"3082",64917,"SCI-L112",2019-05-04
"3083",12893,"PHIL-115",2019-05-03
"3084",27576,"CI-193",2019-05-03
"3085",62964,"CAS-H231",2019-05-02
"3086",56070,"ENG-H555",2019-05-02
"3087",76094,"PHYS-L151",2019-05-02
"3088",53188,"POLS-340",2019-05-02
"3089",24544,"CMPSC-510",2019-05-02
"3090",38657,"CHEM-LV212",2019-05-02
"3091",61236,"WGS-240",2019-05-02
"3092",76379,"CI-191",2019-05-02
"3093",30500,"LAWU-410",2019-05-02
"3094",18094,"SCI-113",2019-05-01
"3095",61535,"ADF-S102",2019-05-01
"3096",78230,"CAS-102",2019-05-01
"3097",64635,"MATH-511",2019-05-01
"3098",81971,"SOC-406",2019-04-30
"3099",27576,"CJN-270",2019-04-30
"3100",92039,"HST-382",2019-04-30
"3101",80051,"ADPR-317",2019-04-29
"3102",77051,"RAD-L303",2019-04-29
"3103",87225,"SOC-327",2019-04-29
"3104",86790,"ADFA-S345",2019-04-29
"3105",76413,"UES-107",2019-04-29
"3106",87753,"BIO-L474",2019-04-29
"3107",62964,"PSYCH-H222",2019-04-28
"3108",76094,"HST-239",2019-04-28
"3109",44209,"ADPR-335",2019-04-28
"3110",53188,"ARH-510",2019-04-28
"3111",24544,"SOC-209",2019-04-28
"3112",90389,"CJN-280",2019-04-28
"3113",89498,"PSYCH-H510",2019-04-28
"3114",95820,"CJN-481",2019-04-28
"3115",92039,"ADF-S123",2019-04-28
"3116",86716,"HST-358",2019-04-27
"3117",74850,"PHIL-E123",2019-04-26
"3118",57575,"POLS-H361",2019-04-26
"3119",64917,"RAD-476",2019-04-26
"3120",24459,"THETR-375",2019-04-25
"3121",61414,"ADPR-260",2019-04-25
"3122",74850,"PHYS-L304",2019-04-24
"3123",54544,"MUH-212",2019-04-24
"3124",29150,"MATH-431",2019-04-23
"3125",57390,"ENG-154",2019-04-23
"3126",65564,"MATH-510",2019-04-23
"3127",75918,"HST-228",2019-04-23
"3128",42812,"BIO-L114",2019-04-23
"3129",45739,"CJN-L2080",2019-04-23
"3130",86716,"CJN-510",2019-04-22
"3131",71409,"UES-321",2019-04-22
"3132",53188,"SCI-165",2019-04-22
"3133",25648,"EC-451",2019-04-22
"3134",39193,"CAS-510",2019-04-22
"3135",41429,"HST-273",2019-04-22
"3136",64968,"PHIL-440",2019-04-22
"3137",15738,"PSYCH-H555",2019-04-21
"3138",77421,"ADG-S373",2019-04-21
"3139",87753,"ALS-360",2019-04-21
"3140",46451,"ENG-344",2019-04-21
"3141",14192,"HST-274",2019-04-20
"3142",53742,"ALS-362",2019-04-20
"3143",30359,"THETR-265",2019-04-20
"3144",46346,"ENG-135",2019-04-20
"3145",76946,"ADG-S202",2019-04-19
"3146",56094,"PSYCH-313",2019-04-19
"3147",85232,"CI-H139",2019-04-19
"3148",64917,"LAWU-365",2019-04-19
"3149",12893,"ADPR-H457",2019-04-18
"3150",86716,"ENG-324",2019-04-18
"3151",85232,"BIO-LH114",2019-04-18
"3152",30500,"CJN-292",2019-04-18
"3153",53742,"CAS-261",2019-04-17
"3154",87753,"SOC-214",2019-04-17
"3155",68226,"CJN-403",2019-04-17
"3156",39193,"HST-150",2019-04-16
"3157",90389,"LAWU-350",2019-04-16
"3158",23069,"HST-272",2019-04-16
"3159",88187,"ENG-340",2019-04-16
"3160",41474,"THETR-H510",2019-04-15
"3161",80051,"HST-H362",2019-04-15
"3162",31500,"ARH-318",2019-04-15
"3163",40058,"SPAN-101",2019-04-15
"3164",46282,"CAS-301",2019-04-15
"3165",99722,"POLS-533",2019-04-14
"3166",97071,"CJN-381",2019-04-13
"3167",62964,"CI-195",2019-04-13
"3168",30135,"POLS-223",2019-04-13
"3169",64795,"CMPSC-201",2019-04-13
"3170",56070,"CHEM-L211",2019-04-13
"3171",71608,"EC-H101",2019-04-13
"3172",42812,"FS-429",2019-04-13
"3173",91764,"BIO-L254",2019-04-13
"3174",43534,"POLS-121",2019-04-12
"3175",49128,"PHYS-213",2019-04-12
"3176",69604,"CHEM-L111",2019-04-12
"3177",16442,"ARH-304",2019-04-12
"3178",80975,"LAWU-350",2019-04-12
"3179",22991,"POLS-527",2019-04-12
"3180",74850,"BIO-L333",2019-04-11
"3181",97400,"MATH-000",2019-04-10
"3182",27576,"THETR-322",2019-04-10
"3183",87225,"SOC-257",2019-04-10
"3184",76413,"BIO-H555",2019-04-10
"3185",80243,"ADPR-H510",2019-04-10
"3186",83499,"THETR-202",2019-04-10
"3187",47461,"ENG-160",2019-04-09
"3188",91764,"ENG-170",2019-04-09
"3189",16442,"SOC-209",2019-04-09
"3190",56089,"ADPR-435",2019-04-09
"3191",95820,"ADI-HS401",2019-04-09
"3192",92039,"SOC-355",2019-04-09
"3193",64917,"ENG-347",2019-04-09
"3194",97400,"CHEM-LV111",2019-04-08
"3195",36716,"HST-272",2019-04-08
"3196",63416,"CHEM-L331",2019-04-08
"3197",97013,"PSYCH-247",2019-04-08
"3198",76510,"POLS-346",2019-04-08
"3199",76350,"CI-114",2019-04-08
"3200",62964,"ADPR-230",2019-04-07
"3201",30038,"ADPR-245",2019-04-06
"3202",19989,"CMPSC-510",2019-04-06
"3203",39193,"PSYCH-400",2019-04-06
"3204",86790,"PHIL-H414",2019-04-06
"3205",17872,"ENG-155",2019-04-06
"3206",99352,"SCI-251",2019-04-06
"3207",49245,"SCI-288",2019-04-06
"3208",86716,"SPAN-305",2019-04-05
"3209",64635,"ADI-242",2019-04-05
"3210",49245,"PSYCH-215",2019-04-05
"3211",59472,"POLS-181",2019-04-04
"3212",46163,"PSYCH-247",2019-04-04
"3213",91764,"ARH-205",2019-04-04
"3214",80093,"ADI-S398",2019-04-03
"3215",63888,"PHIL-250",2019-04-03
"3216",86994,"WGS-115",2019-04-03
"3217",24544,"ADFA-HS510",2019-04-03
"3218",46163,"SOC-209",2019-04-03
"3219",46282,"FR-102",2019-04-03
"3220",89111,"ENG-390",2019-04-03
"3221",44859,"SOC-352",2019-04-02
"3222",47886,"CMPSC-H555",2019-04-02
"3223",28022,"EC-432",2019-04-02
"3224",82393,"ADPR-503",2019-04-02
"3225",76350,"RAD-L315",2019-04-02
"3226",70941,"WRI-L101",2019-04-01
"3227",50335,"POLS-278",2019-04-01
"3228",16442,"ART-02",2019-04-01
"3229",23069,"POLS-526",2019-04-01
"3230",88187,"PHIL-127",2019-04-01
"3231",80051,"CI-H165",2019-03-31
"3232",19989,"CJU-332",2019-03-31
"3233",90389,"BIO-LV111",2019-03-31
"3234",65617,"MATH-462",2019-03-31
"3235",39025,"LAWU-201",2019-03-30
"3236",53742,"HST-356",2019-03-30
"3237",76510,"SOC-308",2019-03-30
"3238",60738,"PSYCH-222",2019-03-30
"3239",89727,"GCS-H510",2019-03-29
"3240",88011,"CMPSC-F120",2019-03-29
"3241",63416,"BIO-385",2019-03-29
"3242",32092,"ENG-311",2019-03-29
"3243",19721,"THETR-477",2019-03-29
"3244",86790,"BIO-L304",2019-03-29
"3245",99722,"ADPR-361",2019-03-29
"3246",32664,"SOC-276",2019-03-29
"3247",10446,"HST-361",2019-03-29
"3248",71984,"THETR-291",2019-03-28
"3249",29746,"SF-126",2019-03-28
"3250",69769,"BLC-AIM",2019-03-28
"3251",42355,"BIO-357",2019-03-28
"3252",53742,"PSYCH-240",2019-03-28
"3253",53188,"PHYS-205",2019-03-28
"3254",25648,"ARH-102",2019-03-28
"3255",32229,"EDUC-414",2019-03-28
"3256",80243,"ADPR-H506",2019-03-28
"3257",87753,"CAS-291",2019-03-28
"3258",62892,"ENG-H155",2019-03-28
"3259",29150,"ENG-432",2019-03-27
"3260",61535,"MATH-265",2019-03-27
"3261",82393,"PHYS-111",2019-03-27
"3262",45739,"PSYCH-510",2019-03-27
"3263",46346,"MATH-128",2019-03-27
"3264",17589,"CI-163",2019-03-27
"3265",70941,"ADPR-257",2019-03-26
"3266",89498,"BIO-H107",2019-03-26
"3267",29150,"POLS-443",2019-03-25
"3268",35855,"ENG-510",2019-03-25
"3269",30038,"ADG-S354",2019-03-25
"3270",87271,"EC-H101",2019-03-25
"3271",16460,"CHEM-L411",2019-03-25
"3272",51979,"CHEM-L412",2019-03-25
"3273",30500,"LAWU-345",2019-03-25
"3274",67539,"SOC-214",2019-03-24
"3275",24459,"POLS-383",2019-03-24
"3276",63194,"HST-321",2019-03-24
"3277",87225,"POLS-347",2019-03-24
"3278",51979,"SF-198",2019-03-24
"3279",99647,"PHIL-423",2019-03-24
"3280",76350,"MATH-512",2019-03-24
"3281",43534,"CHEM-L331",2019-03-23
"3282",67699,"HST-361",2019-03-23
"3283",36716,"CI-H185",2019-03-23
"3284",77051,"THETR-489",2019-03-23
"3285",80975,"THETR-459",2019-03-23
"3286",88187,"RAD-H503",2019-03-23
"3287",74114,"RAD-321",2019-03-23
"3288",29940,"ADPR-335",2019-03-22
"3289",54544,"CI-133",2019-03-22
"3290",99722,"UES-121",2019-03-22
"3291",87753,"ENG-515",2019-03-22
"3292",24856,"BIO-H333",2019-03-22
"3293",35855,"POLS-H526",2019-03-21
"3294",32229,"HSTLT-H555",2019-03-21
"3295",17872,"SOC-221",2019-03-21
"3296",45739,"ALS-384",2019-03-21
"3297",44859,"BIO-216",2019-03-20
"3298",15738,"ENG-155",2019-03-20
"3299",71587,"POLS-363",2019-03-20
"3300",30359,"PSYCH-311",2019-03-20
"3301",13549,"PSYCH-H114",2019-03-20
"3302",93198,"CAS-261",2019-03-20
"3303",99722,"ADI-S215",2019-03-20
"3304",74114,"ENG-375",2019-03-20
"3305",74850,"EC-510",2019-03-19
"3306",56094,"PHIL-262",2019-03-19
"3307",45739,"THETR-266",2019-03-19
"3308",80243,"ADI-S264",2019-03-19
"3309",59472,"THETR-291",2019-03-18
"3310",29940,"CJN-401",2019-03-18
"3311",50335,"MATH-000",2019-03-18
